"trackNumber","artistName","trackName","specialName","releaseDate","episodeNumber"
9,"Armin van Buuren","Control Freak (Sander van Doorn Remix)","Armind","July 27, 2006",259
10,"Aalto","5 (Original Mix)","Anjunabeats","July 27, 2006",259
11,"4 Strings","Take Me Away (Purple Haze Remix)","Spinnin' Records","July 27, 2006",259
12,"K.L.F.","What Time Is Love? (Remix)","Arista","July 27, 2006",259
13,"John O’Callaghan & Kearney","Exactly (Original Mix)","Discover","July 27, 2006",259
14,"Dogzilla","Without You (John O’Callaghan Remix / Armin van Buuren Re","n/a","July 27, 2006",259
15,"Sean Tyas","Lift (Original Mix)","Discover","July 27, 2006",259
16,"Divini & Warning","4LB (Original Mix)","Spinnin' Records","July 27, 2006",259
17,"Randy Katana","Plastic Fantastic (Original Mix)","Spinnin' Records","July 27, 2006",259
18,"Mojado","Arena (Original Mix)","Blackhole Recordings","July 27, 2006",259
19,"Re:Locate","Rogue (Original Mix)","Fundamental / United","July 27, 2006",259
20,"Frontline","Global System (Original Mix)","Discover","July 27, 2006",259
21,"Lost World","A Life Elsewhere (Original Mix)","Armada Music","July 27, 2006",259
22,"Jose Amnesia vs. Shawn Mitiska","My All (The Flash Brothers Remix)","Coldharbour Recordings","July 27, 2006",259
23,"Tom Cloud feat. Tiff Lacey","Secretly (Dub Mix)","ASOT","July 27, 2006",259
1,"David West","Make U Mine (Original Mix)","AVA Recordings","August 03, 2006",260
2,"Luminary","Dark Eyes (Gift Remix)","Lost Language","August 03, 2006",260
3,"Perry O’Neil","Bass Society (Original Mix)","Electronic Elements","August 03, 2006",260
4,"Sunlounger","Aguas Blancas (DJ Shah’s Original Mix)","Armada Music","August 03, 2006",260
5,"Chakra","Love Shines Through (Martin Roth Remix)","Armada Music","August 03, 2006",260
6,"Tune Of The Week: Cosmic Gate","Should Have Known (Dub Mix)","Maelstrom","August 03, 2006",260
7,"Primate C.","Be Free (Duderstadt’s Uplifting Remix)","Tiger Recordings","August 03, 2006",260
8,"Sophie Sugar","Fallen Too Far (Original Mix)","ASOT","August 03, 2006",260
9,"Emjay","Real High (Original Mix)","High Contrast Recordings","August 03, 2006",260
10,"Giuseppe Ottaviani","Through Your Eyes (Original Mix)","Vandit Records","August 03, 2006",260
11,"Beats Of Genesis vs. Legend B.","Lost In Love 2006 (Sean Tyas Remix)","Thrust Groove Records","August 03, 2006",260
12,"Future Favorite: Kai Del Noi","Beyond Doubt (Original Mix)","Conspiracy Recordings","August 03, 2006",260
13,"Frontline","Global System (Original Mix)","Discover","August 03, 2006",260
14,"Deep Voices","Rising (Thomas Datt vs. Robert Nickson Remix)","Maximal","August 03, 2006",260
15,"Exelios","World Of Light (Mac Zimms Remix)","PSR","August 03, 2006",260
16,"Sound Players","These Moments In Silence (Sound Players Mix)","Profuse / Somatic Sense","August 03, 2006",260
17,"Super8","Get Off (Original Mix)","Anjunabeats","August 03, 2006",260
18,"Arctic Monkey vs. Sander van Doorn","Sun Goes Down (Original Mix)","No Label","August 03, 2006",260
19,"Giuseppe Ottaviani vs. Marc van Linden","Until Monday (Mac & Mac Remix)","Monster Tunes","August 03, 2006",260
20,"Good Living","Feel So Good (Original Mix)","Perc Trax","August 03, 2006",260
1,"3 Colours","Morning Dust (Alexander Kostruba Remix)","Alter Ego Progressive","August 10, 2006",261
2,"Future Favorite: Sunlounger","Aguas Blancas (Original Mix)","Armada Music","August 10, 2006",261
3,"Eric Prydz vs. Pink Floyd","Proper Education (Original Mix)","Pryda Recordings","August 10, 2006",261
4,"Perry O’Neil","South","n/a","August 10, 2006",261
5,"Breakfast","River Of Light, Eternity And Beyond (Original Mix)","Flashover Recordings","August 10, 2006",261
6,"Andy Moor vs. DJ Orkidea","YearZero (Original Mix)","AVA Recordings","August 10, 2006",261
7,"G","Spott pres. Vinyls Sessions","n/a","August 10, 2006",261
8,"Tune Of The Week: Marninx pres. Ecco","Intuition (Martin Roth’s Classic Remix)","Dark Noise Recordings","August 10, 2006",261
9,"Cosmic Gate","Should Have Known (Dub Mix)","Maelstrom","August 10, 2006",261
10,"Kyau & Albert","Are You Fine? (Original Mix)","Euphonic","August 10, 2006",261
11,"Kai Del Noi","Andromeda (Original Mix)","Six:Thirty Recordings","August 10, 2006",261
12,"Sophie Sugar","Fallen Too Far (Original Mix)","ASOT","August 10, 2006",261
13,"Carl B.","Social Suicide (Original Mix)","Somatic Sense","August 10, 2006",261
14,"3rd Moon","D.N.A. (Original Mix)","Somatic Sense","August 10, 2006",261
15,"Tillmann Uhrmacher","The Pride In Your Eyes (Martin Roth Remix)","Vandit Records","August 10, 2006",261
16,"Arctic Monkeys vs. Sander van Doorn","Sun Goes Down (Original Mix)","No Label","August 10, 2006",261
17,"Fred Baker vs. Greg Nash","Lunar Eclipse (Original Mix)","Spinnin' Records","August 10, 2006",261
18,"Ferry Corsten","Beautiful (Extended Mix)","Flashover Recordings","August 10, 2006",261
19,"Lost World","A Life Elsewhere (Original Mix)","Armada Music","August 10, 2006",261
1,"Snow Patrol","Chasing Cars (Blake Jarrell & Topher Jones Remix)","No Label","August 17, 2006",262
2,"Savannah","Savannah La Mar (DJ Shah Remix)","Blackhole Recordings","August 17, 2006",262
3,"16 Bit lolitas vs. Motorcycle","Deep Breath Lolita (Dave Dresden’s Mash","n/a","August 17, 2006",262
4,"Roland Klinkenberg","What’s The Point? (Original Mix)","Armada Music","August 17, 2006",262
5,"Jaytech","Starbright (Jaytech’s Touch Your DJ Mix)","Rapid Respondse","August 17, 2006",262
6,"Future Favorite: Andy Moor vs. DJ Orkidea","YearZero (Original Mix)","AVA Recordings","August 17, 2006",262
7,"Kimito Lopez","Telepathy (Estuera vs. Re:Locate Remix)","Fundamental","August 17, 2006",262
8,"Tune Of The Week: Kyau & Albert","Are You Fine? (Original Mix)","Euphonic","August 17, 2006",262
9,"Mike Shiver","Morning Drive (Original Mix)","Anjunabeats","August 17, 2006",262
10,"Marninx pres. Ecco","Intuition (Martin Roth’s Classic Remix)","Dark Noise Recordings","August 17, 2006",262
11,"Above & Beyond","Tri State (Frase Remix)","Anjunabeats","August 17, 2006",262
12,"Sunny Lax","Mira (Daniel Kandi Remix)","Anjunabeats","August 17, 2006",262
13,"Van Faber vs. D","Suza","n/a","August 17, 2006",262
14,"8 Wonders","Sex On The Beach (Original Mix)","Revision","August 17, 2006",262
15,"Black Pearl","Bounty Island (DJ Shah’s San Antonio Harbour Mix)","ASOT","August 17, 2006",262
16,"Frontline","Global System (Original Mix)","Discover","August 17, 2006",262
17,"Nick Robertson","Identity Crises (Original Mix)","Captivating Sounds","August 17, 2006",262
18,"Legend B.","Lost In Love 2006 (Sean Tyas Mix)","Joyride Music LTD","August 17, 2006",262
19,"R.N.M.","Stargliding (Marninx Remix)","Total Digital","August 17, 2006",262
20,"Kai Del Noi","Beyond Doubt (Original Mix)","Conspiracy Recordings","August 17, 2006",262
1,"Cassandra Fox","Touch Me (Mike Koglin vs. Jono Grant Remix)","Universal Music Ireland","August 24, 2006",263
2,"Eric Prydz vs. Pink Floyd","Proper Education (Original Mix)","Pryda Recordings","August 24, 2006",263
3,"Oxia","Domino (Original Mix)","Kompakt","August 24, 2006",263
4,"Jody Wisternoff","Nostalgia (Remix)","In Charge","August 24, 2006",263
5,"Antidote","Transcentral (Original Mix)","Banshee","August 24, 2006",263
6,"Future Favorite: Above & Beyond","Tri State (Frase Remix)","Anjunabeats","August 24, 2006",263
7,"Black Pearl","Bounty Island (DJ Shah’s San Antonio Harbour Remix)","ASOT","August 24, 2006",263
8,"Optik","Claim (Original Mix)","Fourty 5 / Banshee","August 24, 2006",263
9,"Tune Of The Week: Marco V.","Any Better, Or… (Original Mix)","In Charge","August 24, 2006",263
10,"4 Strings","Mainline (4 Turntables Remix)","Spinnin's Records","August 24, 2006",263
11,"Sophie Sugar","Fallen Too Far (Original Mix)","Armada Music","August 24, 2006",263
12,"Kyau & Albert","Are You Fine? (Original Mix)","Euphonic","August 24, 2006",263
13,"Andy Moor vs. DJ Orkidea","YearZero (Original Mix)","AVA Recordings","August 24, 2006",263
14,"K.L.F.","What Time Is Love (Antidote’s Inspired Remix)","No Label","August 24, 2006",263
15,"Mike Shiver","Morning Drive (Original Mix)","Anjunabeats","August 24, 2006",263
16,"Cosmic Gate","Should Have Known (Dub Mix)","Maelstrom","August 24, 2006",263
17,"Mannix vs. Kaymak","World Gone Mad (Dan Stone Remix)","Armada Music","August 24, 2006",263
18,"G","Spott","n/a","August 24, 2006",263
19,"Mike Foyle","Shipwrecked (Sean Tyas Remix)","Armada Music","August 24, 2006",263
20,"Carl B.","Social Suicide (Original Mix)","Somatic Sense","August 24, 2006",263
21,"Marninx pres. Ecco","Intuition (Martin Roth’s Classic Style Mix)","Dark Noise","August 24, 2006",263
1,"Cara Dillion vs. 2 Devine","Black Is The Colour (Coco & Green Remix)","Anjunabeats","August 31, 2006",264
2,"Snow Patrol","Chasing Cars (Topher Jones vs. Blake Jarrell Remix)","No Label","August 31, 2006",264
3,"Tune Of The Week: Richard Durand","Sunhump (Original Mix)","Zzap","August 31, 2006",264
4,"Cassandra Fox","Touch Me (Mike Koglin vs. Jono Grant Remix)","Universal Music Ireland","August 31, 2006",264
5,"Antidote","Transcentral (Electrotech Remix)","Progrez","August 31, 2006",264
6,"Fred Baker pres. Odyssey 3","Magic Pad (2006 Remix)","Go For It","August 31, 2006",264
7,"M.I.K.E.","Salvation (Platic Boy Remix)","Club Elite","August 31, 2006",264
8,"Duende","Luna Negra (Original Mix)","Afterglow","August 31, 2006",264
9,"Roland Klinkenberg","What’s The Point (Original Mix)","68 Recordings","August 31, 2006",264
10,"Marco V.","Any Better, Or… (Original Mix)","In Charge Records","August 31, 2006",264
11,"Albert Vorne","Ares (Leaden Mix)","No Label","August 31, 2006",264
12,"Marninx pres. Ecco","Intuition (Martin Roth’s Classic Style Mix)","Dark Noise","August 31, 2006",264
13,"Future Favorite: Optik","Claim (Original Mix)","Fourty 5 / Banshee","August 31, 2006",264
14,"Ronald van Gelderen","Realize (Original Mix)","High Contrast Recordings","August 31, 2006",264
15,"AB Project","Eternal Optimism (Kuffdam & Plant Remix)","Ministry Of Sound","August 31, 2006",264
16,"Hiroyuki Oda","Cataract (Original Mix)","ASOT","August 31, 2006",264
17,"Mike Foyle","Shipwrecked (Sean Tyas Remix)","Armada Music","August 31, 2006",264
18,"Mark Eteson","Atlantic (Dub Mix)","Monster Force","August 31, 2006",264
19,"Giuseppe Ottaviani vs. Marc van Linden","Until Monday (Mac & Mac Remix)","Monster Tunes","August 31, 2006",264
20,"Ferry Corsten feat. Guru","Junk (Original Mix)","Positiva","August 31, 2006",264
21,"Kyau & Albert","Are You Fine? (Original Mix)","Euphonic","August 31, 2006",264
22,"K.L.F.","What Time Is Love (Antidote’s Inspired Remix)","No Label","August 31, 2006",264
1,"Riestos","Hypocracy (Original Mix)","No Label","September 07, 2006",265
2,"Richard Durand","Sunhump (Original Mix)","Zzap","September 07, 2006",265
3,"Alex Stealthy & D","Fuse","n/a","September 07, 2006",265
4,"Cara Dillion vs. 2 Devine","Black Is The Colour (Coco & Green Remix)","Anjunabeats","September 07, 2006",265
5,"Alex M.O.R.P.H. vs. Rank 1","Life Less Ordinary (Original Mix)","High Contrast Recordings","September 07, 2006",265
6,"Andy Moor vs. DJ Orkidea","YearZero (Original Mix)","AVA Recordings","September 07, 2006",265
7,"Jody Wisternoff","Nostalgia (Remix)","In Charge","September 07, 2006",265
8,"Jose Amnesia feat. Jennifer Rene","Louder (Blake Jarrell’s 190 dB Remix)","Armind","September 07, 2006",265
9,"Tune Of The Week: Above & Beyond feat. Zoe Johnston","Good For Me (Club Mix)","Anjunabeats","September 07, 2006",265
10,"Duende","Luna Negra (Original Mix)","Afterglow","September 07, 2006",265
11,"Carl B.","Social Suicide (Alex M.O.R.P.H.’s Mix 1)","Somatic Sense","September 07, 2006",265
12,"DJ Spoke","Watch Them Fall Down (Ali Wilson’s Tekelec Remix)","PSR","September 07, 2006",265
13,"4 Strings","Mainline (4 Turntables Mix)","Spinnin' Records","September 07, 2006",265
14,"Future Favorite: AB Project","Eternal Optimism (Kuffdam & Plant Remix)","Ministry Of Sound","September 07, 2006",265
15,"Dave 202","Generate The Wave (Original Mix)","Silicon","September 07, 2006",265
16,"John O’Callaghan","Cruise Control (Original Mix)","Discover","September 07, 2006",265
17,"Sequentia","Innuendo (Original Mix)","Six:Thirty","September 07, 2006",265
18,"Tillmann Uhrmacher","The Pride In Your Eyes (Martin Roth Remix)","Vandit Records","September 07, 2006",265
19,"Marco V.","Any Better, Or… (Original Mix)","In Charge","September 07, 2006",265
20,"Ronald van Gelderen","Realize (Stripped Down Mix)","High Contrast Recordings","September 07, 2006",265
21,"Kyau & Albert","Are You Fine? (Markus Schulz Remix)","Euphonic","September 07, 2006",265
22,"Kuffdam & Plant","Meltdown (Original Mix)","Six:Thirty","September 07, 2006",265
23,"8 Wonders","Sex On the Beach (Original Mix)","Anjunabeats","September 07, 2006",265
1,"Joonas Hahmo","Together (Original Mix)","Anjunadeep","September 14, 2006",266
2,"Jose Amnesia feat. Jennifer Rene","Louder (Blake Jarrell’s 190dB Mix)","Armind","September 14, 2006",266
3,"Kirsty Hawkshaw & Tenisha","Outsiders (Jose Amnesia Remix)","Armind","September 14, 2006",266
4,"Leama & Moor","Waiting (Cats & Sieja Mix)","Lost Language","September 14, 2006",266
5,"David West","Make U Mine (Original Mix)","AVA Recordings","September 14, 2006",266
6,"Richard Durand vs. Cassandra Fox","Sunhump vs. Touch Me (Mike Koglin vs. Jono Grant Remix)","No Label","September 14, 2006",266
7,"Estiva pres. Sunover","Stella (Original Mix)","Enhanced Progressive","September 14, 2006",266
8,"Future Favorite: Above & Beyond feat. Zoe Johnston","Good For Me (Club Mix)","Anjunabeats","September 14, 2006",266
9,"Cedric Gervais","Spirit In My Life (Second Sun Mix)","No Label","September 14, 2006",266
10,"Tune Of The Week: Airbase","One Tear Away (Original Mix)","Intuition Recordings","September 14, 2006",266
11,"DJ Governor vs. R","Lend","n/a","September 14, 2006",266
12,"M.I.K.E.","Salvation (Plastic Boy Remix)","Club Elite","September 14, 2006",266
13,"Carl B.","Social Suicide (Alex M.O.R.P.H.’s Mix 2)","Somatic Sense","September 14, 2006",266
14,"Tom Cloud feat. Tiff Lacey","Secretly (Dub Mix)","ASOT","September 14, 2006",266
15,"Vibrasphere","Floating Free (Original Mix)","Tribal Vision Records","September 14, 2006",266
16,"Sequentia","Innuendo (Original Mix)","Six:Thirty","September 14, 2006",266
17,"Optik","Claim (Original Mix)","Fourty 5 / Banshee","September 14, 2006",266
18,"Marninx pres. Ecco","Intuition (Martin Roth’s Classic Style Mix)","Dark Noise","September 14, 2006",266
19,"Dave 202","Generate The Wave (Original Mix)","Silicon","September 14, 2006",266
1,"16 Bit Lolitas","Passing Lights (Original Mix)","Shinichi","September 21, 2006",267
2,"Pryda","Shadows (Original Mix)","Pryda Recordings","September 21, 2006",267
3,"Kirsty Hawkshaw & Tenisha","Outsiders (Jose Amnesia Remix)","Armind","September 21, 2006",267
4,"Cara Dillon vs. 2 Devine","Black Is The Colour (Coco & Green Remix)","Anjunabeats","September 21, 2006",267
5,"Riestos","Hypocracy (Original Mix)","No Label","September 21, 2006",267
6,"Cassandra Fox","Touch Me (Mike Koglin vs. Jono Grant Remix)","Universal Music Ireland","September 21, 2006",267
7,"Oliver Prime","Hesitated (Original Mix)","Spinnin' Records","September 21, 2006",267
8,"Carl B. feat. Blue Foundation","Sweep (Original Mix)","No Label","September 21, 2006",267
9,"Airbase","One Tear Away (Original Mix)","Intuition Recordings","September 21, 2006",267
10,"Ronski Speed","The Space We Are (Original Mix)","Euphonic","September 21, 2006",267
11,"Tune Of The Week: Mike Koglin & P.O.S.","Untitled Audio (Nitrous Oxide Remix)","Anjunabeats","September 21, 2006",267
12,"Leon Bolier pres. Surpresa","Poseidon (Original Mix)","ASOT","September 21, 2006",267
13,"Lange vs. Gareth Emery","Another You, Another Me (Original Mix)","Lange Recordings","September 21, 2006",267
14,"Galen Behr vs. Hydroid","Carabella (Galen Behr vs. Orjan Nilsen Remix)","Yakuza","September 21, 2006",267
15,"Active Sight","Time Goes By (Fred Baker Remix)","ASOT","September 21, 2006",267
16,"Future Favorite: Estiva pres. Sunover","Stella (Original Mix)","Enhanced Progressive","September 21, 2006",267
17,"Cosmic Gate","Analog Feel (Original Mix)","Maelstrom","September 21, 2006",267
18,"Cosmic Gate","Consciousness (Original Mix)","Maelstrom","September 21, 2006",267
19,"Fictivision vs. C","Quence","n/a","September 21, 2006",267
20,"Midway","Cobra (First State’s First Aid Remix)","Blackhole Recordings","September 21, 2006",267
21,"Opus III","Fine Day (Leon Bolier Remix)","No Label","September 21, 2006",267
1,"Cosmic Gate","Guess Who? (Original Mix)","Maelstrom","September 28, 2006",268
2,"Anna Nalick","Breathe (Blake Jarrell Remix)","No Label","September 28, 2006",268
3,"Kirsty Hawkshaw & Tenisha","Outsiders (Jose Amnesia Remix)","Armind","September 28, 2006",268
4,"Robbie Williams","Rudebox (Perry O’Neil Remix)","No Label","September 28, 2006",268
5,"Leama & Moor feat. Jan Johnston","Waiting (Andrew Bennett & Tom Cloud’s Dub Mix)","Lost Language","September 28, 2006",268
6,"Tune Of The Week: Peter Dubs","Cubu (Original Mix)","Reflected Recordings","September 28, 2006",268
7,"Memento","No Return (Original Mix)","No Label","September 28, 2006",268
8,"Future Favorite: Leon Bolier pres. Surpresa","Poseidon (Original Mix)","ASOT","September 28, 2006",268
9,"Dallas Superstars","Higher (Original Mix)","Stockholm Recordings","September 28, 2006",268
10,"Mike Koglin & P.O.S.","Untitled Audio (Nitrous Oxide Remix)","Anjunabeats","September 28, 2006",268
11,"Will Holland vs. Six Senses","Frantic (Sean Tyas Remix)","Enhanced Progressive","September 28, 2006",268
12,"Ronski Speed","The Space We Are (Original Mix)","Euphonic","September 28, 2006",268
13,"Activa pres. Force One","Reflection (Marcos Remix)","Six:Thirty","September 28, 2006",268
14,"Cedric Gervais feat. Caroline","Spirit In My Life (Second Sun Remix)","No Label","September 28, 2006",268
15,"Galen Behr vs. Hydroid","Carabella (Galen Behr vs. Orjan Nilsen Remix)","Yakuza / United","September 28, 2006",268
16,"Carl B.","Social Suicide (Alex M.O.R.P.H.’s Mix 1)","Somatic Sense","September 28, 2006",268
17,"Carlo Resoort","TomTom (Original Mix)","Liquid / Spinnin' Records","September 28, 2006",268
18,"Blank & Jones","Sound Of Machines (Martin Roth’s Technopunk Remix)","Kontor Records","September 28, 2006",268
19,"Gabriel & Dresden","Dangerous Power (Kuffdam & Plant remix)","Organised Nature","September 28, 2006",268
1,"Sunlounger","Aguas Blancas (Where To Get Naked Mix)","Armind","October 05, 2006",269
2,"Armin van Buuren vs. Herman Brood","Saturdaynight (Vocal Mix)","Armind","October 05, 2006",269
3,"Simon & Shaker","Pure State (Original Mix)","DK Records","October 05, 2006",269
4,"Tilt feat. Maria Nayler","Angry Skies (Vadim Soloviev Remix)","Lost Language","October 05, 2006",269
