"trackNumber","artistName","trackName","specialName","releaseDate","episodeNumber"
8,"Tune Of The Week: Jaytech feat. Steve Smith","Stranger (Kyau & Albert Remix)","Anjunabeats","July 26, 2012",571
9,"Tritonal feat. Jenry R","Something New (Rafael Frost Remix)","Air Up There","July 26, 2012",571
10,"Lange feat. Stine Grove","Crossroads (Original Mix)","Lange","July 26, 2012",571
11,"Tenishia","Point of No Return (Original Mix)","Armada","July 26, 2012",571
12,"Tenishia","Where do we Begin (Original Mix)","Armada","July 26, 2012",571
13,"Aly & Fila meet Roger Shah","Perfect Love (Original Mix)","Magic Island","July 26, 2012",571
14,"Skytech","What’s Wrong (Skytech Stadium Mix)","Coldharbour","July 26, 2012",571
15,"Ron Hagen & Al","Exander","n/a","July 26, 2012",571
16,"Ashley Wallbridge feat. Elleah","Keep The Fire (Sean Tyas Reminder Mix)","AVA","July 26, 2012",571
17,"ReOrder","Every Other Day (Eximinds Remix)","Perceptive","July 26, 2012",571
18,"Extravagance SL","Nightshoft (Dan Stone Remix)","Tool Trance","July 26, 2012",571
19,"Up & Forward","Aquamarine (Dallaz Project Remix)","Mondo","July 26, 2012",571
20,"Poshout","Jumeirah (Original Mix)","Timeline Music","July 26, 2012",571
21,"Andrew Candid & John Dopping","Polarise (Thomas Datt Remix)","Nu","July 26, 2012",571
22,"Ernesto vs. Bastian","Who’s The Starter 2012 (Original Revised)","Audientity","July 26, 2012",571
23,"A.R.D.I. & Ren","Infinity (Original Mix)","Arisa","July 26, 2012",571
24,"Arctic Moon","Starships Over Alice (Original Mix)","FSOE","July 26, 2012",571
25,"ASOT Radio Classic: Agnelli & Nelson","Hudson Street (Original Mix)","Xtravaganza","July 26, 2012",571
1,"Armin van Buuren","We Are Here To Make Some Noise (Original Mix)","Armind","August 02, 2012",572
2,"Armin van Buuren presents Gaia","J’ai Envie De Toi (Tom Fall Remix)","Armind","August 02, 2012",572
3,"Ummet Ozcan","The Box (Original Mix)","Spinnin","August 02, 2012",572
4,"Orjan Nilsen","Endymion (Original Mix)","Armind","August 02, 2012",572
5,"Binary Finary","1998 (Setrise Remix)","Armada Music","August 02, 2012",572
6,"Zedd feat. Matthew Koma","Spectrum (Armin van Buuren Remix)","Interscope","August 02, 2012",572
7,"Shogun","UFO (Original Mix)","Armind","August 02, 2012",572
8,"Armin van Buuren feat. Ana Criado","Suddenly Summer (Norin & Rad Remix)","Armind","August 02, 2012",572
9,"Tomas Heredia","Montana vs Armin van Buuren","n/a","August 02, 2012",572
10,"Armin van Buuren feat. Ana Criado","I’ll Listen (Original Mix)","Armada","August 02, 2012",572
11,"KhoMha","The Dark Knight (Original Mix)","Coldharbour","August 02, 2012",572
12,"Andrew Rayel","Aeon Of Revenge (Original Mix)","ASOT","August 02, 2012",572
13,"Orjan Nilsen","Amsterdam (Original Mix)","Armind","August 02, 2012",572
14,"Dash Berlin with Cerf, Mitiska & Jaren vs Shogun","Man On The Skyfire (Club Mix)","Aropa","August 02, 2012",572
15,"Skytech","What’s Wrong (Skytech Stadium Mix)","Coldharbour","August 02, 2012",572
16,"Ashley Wallbridge","Mumbai Traffic (Original Mix)","AVA","August 02, 2012",572
17,"Armin van Buuren presents Gaia","Humming The Lights (Original Mix)","Armind","August 02, 2012",572
18,"Armin van Buuren","Communication (Tomas Heredia 2012 Mix)","Armind","August 02, 2012",572
19,"Mark Sherry vs. MaRlo","Sangre Caliente vs. Megalodon (AvB Mash","n/a","August 02, 2012",572
20,"Armin van Buuren & Orjan Nilsen","Belter (Original Mix)","Armind","August 02, 2012",572
21,"Ernesto vs. Bastian","Who’s The Starter 2012 (Original Revised)","Audientity","August 02, 2012",572
22,"Ferry Corsten & Armin van Buuren","Brute (Armin’s Illegal Drum Edit)","Flashover","August 02, 2012",572
23,"Sasha Carassi and Mikael Jonasson vs. Gaia","Void vs. Status Excessu D vs. Thriller (AvB Mash","n/a","August 02, 2012",572
24,"John O’Callaghan","Stresstest (John Askew Remix / Armin van Buuren Edit)","Subculture","August 02, 2012",572
25,"Giuseppe Ottaviani & John O’Callaghan vs. Armin van Buuren","Ride The Wave vs. Burned With Desire (AvB Mash","n/a","August 02, 2012",572
1,"Dash Berlin feat. Emma Hewitt","Like Spinning Plates (Alexander Popov Remix)","Aropa","August 09, 2012",573
2,"Velvetine","The Great Divide (Original Mix)","Anjunabeats","August 09, 2012",573
3,"Matt Darey feat. Kate Louise Smith","Still Waters (Colorless Remix)","Armada","August 09, 2012",573
4,"Matt Darey & Stan Kolev feat. Poli Hubavenska","Altitude (Original Mix)","Armada","August 09, 2012",573
5,"Matt Darey feat. Kate Louise Smith","I Still Remember (Lian July Remix)","Armada","August 09, 2012",573
6,"Tune Of The Week: Solarstone with Aly & Fila","Fireisland (Future Disciple Remix)","Black Hole","August 09, 2012",573
7,"Solid Stone","Surge (Original Mix)","Rebrand","August 09, 2012",573
8,"Future Favorite: Ana Criado & Omnia","No One Home (Original Mix)","A&R","August 09, 2012",573
9,"James Poulton","Evolve (Original Mix)","Monster Tunes","August 09, 2012",573
10,"Tangle","Fracture (Original Mix)","Lange Recordings","August 09, 2012",573
11,"Dennis Sheperd feat. Molly Bancroft","Silence (Club Mix)","High Contrast","August 09, 2012",573
12,"Jaytech feat. Steve Smith","Stranger (Kyau & Albert Remix)","Anjunabeats","August 09, 2012",573
13,"Tucandeo","Club Stalkin (Basil OGlue Remix)","Arisa","August 09, 2012",573
14,"Stoneface & Terminal and Cathy Burton","Go The Distance (Dub Mix)","Adrian & Raz","August 09, 2012",573
15,"Simon Patterson feat. Sarah Howells","Here & Now (Original Mix)","Nightvision","August 09, 2012",573
16,"XB & Linnea Schossow","Be My All (Mark Sherry Remix)","Digital Society","August 09, 2012",573
17,"Fast Distance","Ys (Original Mix)","Air Up There","August 09, 2012",573
18,"Abstract Vision & Elite Electronic","Always Loved You (Original Mix)","Infrasonic","August 09, 2012",573
19,"Snatt & Vix and Neev Kennedy","At the End Of The Day (Suncatcher Vocal Mix)","Amsterdam Trance Records","August 09, 2012",573
20,"Ronny K. presents Advanced","Osiris (Original Mix)","Defcon","August 09, 2012",573
21,"Andrew Rayel","Exponential (Original Mix)","ASOT","August 09, 2012",573
22,"Rory Gallagher & Luigi Palagano","Es Vedra (Matt Bukovski Remix)","Alter Ego","August 09, 2012",573
23,"2nd Phase","Dragonbomb (Original Mix)","Fraction","August 09, 2012",573
24,"Liquid Vision presents LIKWID","Nothing Else Matters (Original Mix)","Defcon","August 09, 2012",573
25,"Arctic Moon","Starships Over Alice (Paul Webster Remix)","FSOE","August 09, 2012",573
26,"ASOT Radio Classic: Mark Otten","So Serene (Menno de Jong Fierce Dub)","Armind","August 09, 2012",573
1,"Velvetine","The Great Divide (Original Mix)","Anjunabeats","August 16, 2012",574
2,"Exostate","Easily I Fell (Norin & Rad Remix)","Enhanced","August 16, 2012",574
3,"Wach & Hjerkinn","What If (Original Mix)","Armada","August 16, 2012",574
4,"Dash Berlin feat. Emma Hewitt","Like Spinning Plates (Alexander Popov Remix)","Aropa","August 16, 2012",574
5,"Tune Of The Week: Richard Sebastian","Full Disclosure (Original Mix)","Arisa","August 16, 2012",574
6,"Las Salinas vs. Gofman & Tsukerman","El Clasico (Original Mix)","Lange Recordings","August 16, 2012",574
7,"Genix","Destinations (Original Mix)","Anjunabeats","August 16, 2012",574
8,"Broning","Divine (Dub Mix)","Arisa","August 16, 2012",574
9,"Nitrous Oxide & Jess Morgan","Two Sides (Original Mix)","A&R","August 16, 2012",574
10,"Super8 & Tab","Fiesta (Original Mix)","Anjunabeats","August 16, 2012",574
11,"Armin van Buuren feat. Ana Criado","I’ll Listen (Original Mix)","Armind","August 16, 2012",574
12,"Quake & Rob Tissera","The Day Will Come (Heatbeat Remix)","Maelstrom","August 16, 2012",574
13,"Andrew Rayel","Coriolis (Original Mix)","ASOT","August 16, 2012",574
14,"Future Favorite: Andrew Rayel","Exponential (Original Mix)","ASOT","August 16, 2012",574
15,"Richard Durand & Protoculture","Pleasure (Original Mix)","Magik Muzik","August 16, 2012",574
16,"Wellenrausch","Million Miles (Phynn Remix)","Coldharbour","August 16, 2012",574
17,"Full Tilt feat. Katrina Noorbergen","Letting Go (Jorn van Deynhoven Remix)","Subculture","August 16, 2012",574
18,"Simon Patterson feat Sarah Howells","Here & Now (Original Mix)","Nightvision","August 16, 2012",574
19,"Lemon","We Can’t Fly (Solarstone Pure Mix)","Touchstone","August 16, 2012",574
20,"A.R.D.I. & Ren","Infinity (Original Mix)","Arisa","August 16, 2012",574
21,"Paul Oakenfold","Come Together (Original Mix)","Perfecto Fluoro","August 16, 2012",574
22,"Stan Wise","Alderaan (Original Mix)","Armada","August 16, 2012",574
23,"Proyal","Arsenal (Original Mix)","Discover","August 16, 2012",574
24,"Ehren Stowers","Phase 2 (Original Mix)","Kill The Lights","August 16, 2012",574
25,"Paul Webster","The Joker (Original Mix)","Vibrate Sounds","August 16, 2012",574
26,"ASOT Radio Classic: Joop","The Future (Original Mix)","ID&T","August 16, 2012",574
1,"Dinka","Lotus (Soundprank Remix)","Silk Royal","August 23, 2012",575
2,"Norin & Rad","5 Finger Death Punch (Original Mix)","Anjunabeats","August 23, 2012",575
3,"Tritonal","Ziziki (Estiva Remix)","Air Up There","August 23, 2012",575
4,"Misja Helsloot feat. Fisher","Inspire (Original Mix)","DJs Present","August 23, 2012",575
5,"Faruk Sabanci","Elveda (Original Mix)","Armada Music","August 23, 2012",575
6,"Shogun","UFO (Original Mix)","Armind","August 23, 2012",575
7,"Super8 & Tab","Fiesta (Tom Fall Remix)","Anjunabeats","August 23, 2012",575
8,"Orjan Nilsen","Phireworx (Original Mix)","Armind","August 23, 2012",575
9,"Future Favorite: Armin van Buuren feat. Ana Criado","I’ll Listen (Original Mix)","Armind","August 23, 2012",575
10,"The Thrillseekers feat. Stine Grove","Everything (Wellenrausch Remix)","Adjusted","August 23, 2012",575
11,"Kyau & Albert with Ronski Speed","Euphonia (Original Mix)","Euphonic","August 23, 2012",575
12,"Sequentia & Jaco","Crossfire (Original Mix)","Enhanced","August 23, 2012",575
13,"Essonita","Blurring (Original Mix)","Noytafeel","August 23, 2012",575
14,"Ben Gold","Where Life Takes Us (Original Mix)","Garuda","August 23, 2012",575
15,"Ayda","Legend (Original Mix)","Alter Ego","August 23, 2012",575
16,"Tucandeo","Club Stalkin (Basil OGlue Remix)","Arisa","August 23, 2012",575
17,"ReOrder","Every Other Day (Eximinds Remix)","Perceptive","August 23, 2012",575
18,"Richard Durand & Protoculture","Pleasure","Magik Muzik","August 23, 2012",575
19,"Full Tilt feat. Katrina Noorbergen","Letting Go (Jorn van Deynhoven Remix)","Subculture","August 23, 2012",575
20,"Onova","Shamanic (B","n/a","August 23, 2012",575
21,"Paul Webster","Nailed (James Dymond Remix)","Captivating Sounds","August 23, 2012",575
22,"Tune Of The Week: Matt Davey","Believe In Me (Original Mix)","ASOT","August 23, 2012",575
23,"Sasha Carassi and Mikael Jonasson vs. Gaia","Void vs. Status Excessu D (AvB Mash","n/a","August 23, 2012",575
24,"ASOT Radio Classic: Albert Vorne","Formentera What (Gareth Emery Remix)","Armada Music","August 23, 2012",575
1,"Aruna","Save The Day (Myon & Shane 54 Summer Of Love Mix)","Armada Music","August 30, 2012",576
2,"Talla 2XLC and Surpresa","Silver (Jorn van Deynhoven Fixed)","Tetsuo","August 30, 2012",576
3,"Tritonal feat. Cristina Soto","Still With Me (Stoneface & Terminal Remix)","Air Up There","August 30, 2012",576
4,"Future Favorite: Faruk Sabanci","Elveda (Original Mix)","Armada","August 30, 2012",576
5,"Tomas Heredia","The Witch (Original Mix)","Armada","August 30, 2012",576
6,"Tune Of The Week: Dash Berlin feat. Band Of Horses","The Funeral (Original Mix)","Aropa","August 30, 2012",576
7,"The Thrillseekers feat. Stine Grove","Everything (Wellenrausch Remix)","Adjusted","August 30, 2012",576
8,"Ferry Corsten feat. Betsie Larkin","Not Coming Down (Dash Berlin 4AM Remix)","Flashover","August 30, 2012",576
9,"Armin van Buuren feat. Ana Criado","I’ll Listen (Original Mix)","Armind","August 30, 2012",576
10,"Markus Schulz feat. Seri","Love Rain Down (4 Strings Remix)","Coldharbour","August 30, 2012",576
11,"Markus Schulz & Mr. Pit","Push The Button (Original Mix)","Coldharbour","August 30, 2012",576
12,"Markus Schulz & Elevation","Finish Line (Original Mix)","Coldharbour","August 30, 2012",576
13,"Markus Schulz with Elevation & KhoMha","Triotonic (Original Mix)","Coldharbour","August 30, 2012",576
14,"Simon Patterson","Always (Jordan Suckley Remix)","Nightvision","August 30, 2012",576
15,"Allen Watts","Split Second (Original Mix)","In Trance We Trust","August 30, 2012",576
16,"Fady & Mina","Kepler 22 (Andrew Rayel Aether Remix)","FSOE","August 30, 2012",576
17,"Reiklavik & Iqcha","Without Words (Matt Bukovski Remix)","Infected Identity","August 30, 2012",576
18,"Matt Bukovski","Retrospection (Original Mix)","Armada","August 30, 2012",576
19,"Paul van Dyk feat. Plumb","I Don’t Deserve You (Giuseppe Ottaviani Remix)","Vandit","August 30, 2012",576
20,"James Dymond & Atlantia","Imperium (Original Mix Edit)","Soundpiercing","August 30, 2012",576
21,"Matt Davey","Believe In Me (Original Mix)","ASOT","August 30, 2012",576
22,"Onova","Shamanic (B","n/a","August 30, 2012",576
23,"Luke Terry","No Control (James Dymond Remix)","Subculture","August 30, 2012",576
24,"ASOT Radio Classic: Afterburn","Summersun (Original Mix)","Tatsumaki","August 30, 2012",576
1,"Markus Schulz feat. Seri","Love Rain Down (Myon & Shane 54 Summer Of Love Mix)","Coldharbour","September 06, 2012",577
2,"Dash Berlin feat. Band Of Horses","The Funeral (Original Mix)","Aropa","September 06, 2012",577
3,"York presents Igor Dyachkov & U","Jeen","n/a","September 06, 2012",577
4,"Tritonal feat. Jeza","Can’t Keep It In (Maor Levi’s ‘Starlight’ Remix)","Air Up There","September 06, 2012",577
5,"Solis & Sean Truby feat. Andy Tau","Summer Heights (LTN Remix)","Infra Progressive","September 06, 2012",577
6,"Paul Webster","Time (MaRLo Dub Remix)","Captivating Sounds","September 06, 2012",577
7,"Tune Of The Week: Andrew Rayel feat. Jano","How Do I Know (Club Mix)","Armind","September 06, 2012",577
8,"Faruk Sabanci","Elveda (Original Mix)","Armada","September 06, 2012",577
9,"Tritonal feat. Jeza","I Can Breathe (Nitrous Oxide Remix)","Air Up There","September 06, 2012",577
10,"NDS & Blue vs. Spark7","Senses (Original Mix)","Alter Ego","September 06, 2012",577
11,"Gologan","Missing (Eximinds Remix)","Play Beat Records","September 06, 2012",577
12,"Shogun","UFO (Original Mix)","Armind","September 06, 2012",577
13,"Loobosh","Morning Dew (Dmitry Golban Remix)","Silent Shore","September 06, 2012",577
14,"Letthemusicplay feat. UTRB","Don’t Weigh Me Down (Alex M.O.R.P.H. B2B Woody van Eyden Remix)","Pilot 6","September 06, 2012",577
15,"Markus Schulz & Elevation","Finish Line (Extended Mix)","Coldharbour","September 06, 2012",577
16,"Team Bastian","Innerface (Bastian & MaRlo Remix)","Audientity","September 06, 2012",577
17,"Future Favorite: Fady & Mina","Kepler 22 (Andrew Rayel Aether Remix)","FSOE","September 06, 2012",577
18,"Paul van Dyk feat. Plumb","I Don’t Deserve You (Giuseppe Ottaviani Remix)","Vandit","September 06, 2012",577
19,"Pierre In The Air","Salire (Moonsouls Remix)","Alter Ego Progressive","September 06, 2012",577
20,"Simon O’Shine","Your Distant World (Original Mix)","Trance All Stars","September 06, 2012",577
21,"Gary Maguire & Stereo Wildlife","Always Different (Original Mix)","Perfecto Fluoro","September 06, 2012",577
22,"Sebastian Brandt","Java (Chris Metcalfe Remix)","Ncore","September 06, 2012",577
23,"Solarstone with Giuseppe Ottaviani","Falcons (John O’Callaghan Remix)","Black Hole","September 06, 2012",577
24,"ASOT Radio Classic: Mark Norman","Overkill (Original Mix)","Black Hole Recordings","September 06, 2012",577
1,"Andrew Rayel feat. Jano","How Do I Know? (AvB Intro Edit)","Armind","September 13, 2012",578
2,"Paul Webster","Time (MaRLo Dub Remix)","Captivating Sounds","September 13, 2012",578
3,"Abstract Vision & Elite Electronic vs. Broning","Relict (Original Mix)","Armada","September 13, 2012",578
4,"Orjan Nilsen","Burana (Original Mix)","Armind","September 13, 2012",578
5,"UR Classic: Synergy","Hello Strings (Original Mix)","Armind","September 13, 2012",578
6,"Juventa","Metamorphose (Club Mix)","Enhanced","September 13, 2012",578
7,"Richard Sebastian","Full Disclosure (Original Mix)","Arisa","September 13, 2012",578
8,"Omnia","Infina (Original Mix)","Coldharbour","September 13, 2012",578
9,"Alex M.O.R.P.H.","Eternal Flame (Alex M.O.R.P.H.`s Reach Out For The Stars Mix)","Armada","September 13, 2012",578
10,"Solarstone with Aly & Fila","Fireisland (Future Disciple Remix)","Black Hole","September 13, 2012",578
11,"Armin van Buuren feat. Ana Criado","I’ll Listen (Original Mix)","Armind","September 13, 2012",578
12,"UR Classic: Markus Schulz vs. Andy Moor","Daydream (Original Mix)","Coldharbour","September 13, 2012",578
13,"Tune Of The Week: Protoculture","Perpetual Motion (Original Mix)","Rebrand","September 13, 2012",578
14,"Tomas Heredia","The Witch (Original Mix)","Armada","September 13, 2012",578
15,"Faruk Sabanci","Elveda (Original Mix)","Armada","September 13, 2012",578
16,"Daniel Kandi","3 Strikes UR In (Original Mix)","Enhanced","September 13, 2012",578
17,"Skytech","What’s Wrong (Skytech Stadium Mix)","Coldharbour","September 13, 2012",578
18,"Stoneface & Terminal","Green Velvet (Club Mix)","Armada","September 13, 2012",578
19,"A.R.D.I.","Premonition (Original Mix)","Silent Shore White","September 13, 2012",578
20,"Matt Davey","Believe In Me (Original Mix)","ASOT","September 13, 2012",578
21,"UR Classic: RAM","RAMSterdam (Jorn van Deynhoven Remix)","ASOT","September 13, 2012",578
22,"Matt Bukovski","Retrospection (Original Mix)","Armada","September 13, 2012",578
23,"UR Classic: Signum","The Timelord (Original Mix)","ASOT","September 13, 2012",578
24,"Future Favorite: Simon O’Shine","Your Distant World (Original Mix)","Trance All Stars","September 13, 2012",578
25,"Aligator feat. Daniel Kandi","The Perfect Match (Original Mix)","Discowax","September 13, 2012",578
26,"Neptune Project feat. Polly Strange","The Inside (Original Mix)","Armada","September 13, 2012",578
27,"UR Classic: Alex M.O.R.P.H. feat. Sylvia Tosun","An Angels Love (Vocal Mix)","ASOT","September 13, 2012",578
28,"Jorn van Deynhoven","Headliner (Original Mix)","ASOT","September 13, 2012",578
29,"Mark Burton vs. Sunlounger","Understatement vs. Try To Be Love (AvB Mash","n/a","September 13, 2012",578
30,"UR Classic: Thomas Bronzwaer","Resound (Original Mix)","Vandit","September 13, 2012",578
1,"BT & Arty feat. Nadia Ali","Must Be the Love (Original Mix)","Armind","September 20, 2012",579
2,"Shogun feat. Emma Lock","Fly Away (Original Mix)","Armind","September 20, 2012",579
3,"Speed Limits","Here We Are (Original Mix)","Enhanced Progressive","September 20, 2012",579
4,"Orjan Nilsen","Burana (Original Mix)","Armind","September 20, 2012",579
5,"Skytech & Fafaq","International Language (Original Mix)","Tonediary","September 20, 2012",579
