"trackNumber","artistName","trackName","specialName","releaseDate","episodeNumber"
17,"GXD vs. Holbrook & Skykeeper ft. Cari","Stars","AVA","April 30, 2020",962
18,"Ben Stone","Avior","INTERSTATE","April 30, 2020",962
19,"Maywave","Universe","EUPHONIC","April 30, 2020",962
20,"Markus Schulz","Sunrise Over The Bay (Daxson Remix)","COLDHARBOUR","April 30, 2020",962
21,"Maria Healy","Clouds","SUBCULTURE","April 30, 2020",962
22,"Ruben de Ronde ft. Kimberly Hale","Here With Me (Hi Profile & Eddie Bitar Remix)","STATEMENT!","April 30, 2020",962
23,"Paul van Dyk & Kinetica","First Contact","VANDIT","April 30, 2020",962
24,"Cosmic Gate","Universal Love","WAKE YOUR MIND","April 30, 2020",962
25,"Greenhaven DJs","To Those Who Forgot","WAKE YOUR MIND","April 30, 2020",962
26,"Cosmic Gate","Your Mind","WAKE YOUR MIND","April 30, 2020",962
27,"Daniel Wanrooy","Endless Universe","BLACK HOLE","April 30, 2020",962
28,"Cosmic Gate & Forêt","Need To Feel Loved","WAKE YOUR MIND","April 30, 2020",962
29,"Patrick White","Flowing Dream","WAKE YOUR MIND","April 30, 2020",962
1,"Chicane","Halcyon (2020 Anniversary Remix)","Modena","May 07, 2020",963
2,"Trending Track: Armin van Buuren & Tom Staar ft. Mosimann","Still Better Off","Armind","May 07, 2020",963
3,"Farius","Forever","Enhanced Prog","May 07, 2020",963
4,"Sheridan Grout & Mark Bester ft. Julia Ross","Under Water","Armada Captivating","May 07, 2020",963
5,"Space Corps","5th Dimension","Inharmony","May 07, 2020",963
6,"Above & Beyond ft. Richard Bedford","Bittersweet And Blue (Lumïsade Remix)","Anjunabeats","May 07, 2020",963
7,"Gabriel & Dresden ft. Sub Teal","Coming On Strong (Myon Return To 95 Mix)","Anjunabeats","May 07, 2020",963
8,"Maor Levi","Arcadia","Armind","May 07, 2020",963
9,"Fisherman","Heartcore","ASOT","May 07, 2020",963
10,"Tune Of The Week: Maarten De Jong & Allen Watts","Hatseflats","Who's Afraid Of 138","May 07, 2020",963
11,"Ben Gold","Kingdoms (Artento Divini Remix)","Armind","May 07, 2020",963
12,"Jorn van Deynhoven & Clara Yates","Afterlight","Armada","May 07, 2020",963
13,"Alexander Spark & Photographer","Spectrum","Interplay","May 07, 2020",963
14,"Service For Dreamers: Nitrous Oxide","Red Moon Slide","Anjunabeats","May 07, 2020",963
15,"Orkidea","That Feeling","Vii","May 07, 2020",963
16,"Progressive Pick: ANUQRAM","Bionic Soul (George Kamelon Remix)","Statement!","May 07, 2020",963
17,"Sunny Lax","Close To Me","Anjunabeats","May 07, 2020",963
18,"Thomas Mengel","Axiom","Wake Your Mind","May 07, 2020",963
19,"Farius","Kechno","Enhanced Prog","May 07, 2020",963
20,"Ahmed Helmy","Evolver","Suanda","May 07, 2020",963
21,"A&Z & Claudiu Adam","Story Of Your Eyes","FSOE","May 07, 2020",963
22,"Alt+F4","Alt+F4 (Simon McLeod Rework)","Anjunabeats","May 07, 2020",963
23,"Dmitriy Kuznetsov","Limerence","Abora","May 07, 2020",963
24,"Chicane ft. Bryan Adams","Don't Give Up (Giuseppe Ottaviani Rework)","Xtravaganza","May 07, 2020",963
25,"Ciaran McAuley & Clare Stagg","All I Want (Mark Sherry Remix)","Nocturnal Animals","May 07, 2020",963
26,"EverLight","Microgravity (Alex Wright Remix)","Fsoe Clandestine","May 07, 2020",963
1,"Tune Of The Week: Steve Aoki ft. Icona Pop","I Love My Friends (Armin van Buuren & Avian Grays Remix)","Ultra","May 14, 2020",964
2,"NWYR","Heart Eyes","Nwyr","May 14, 2020",964
3,"LTN","Green Zone","AVA","May 14, 2020",964
4,"Progressive Pick: Kasablanca","Be There","Armada Electronic Elements","May 14, 2020",964
5,"Anske ft. Ellie White","Loving U","Coldharbour","May 14, 2020",964
6,"Eximinds & Eldream & Mark Wild","Phantom","Interplay","May 14, 2020",964
7,"Armin van Buuren","Communication (HamzeH 2020 Remix)","Armind","May 14, 2020",964
8,"Somna & BlÜ Eyes","More (Ferry Tayle Remix)","Magik Muzik","May 14, 2020",964
9,"Trending Track: Chicane ft. Bryan Adams","Don't Give Up (Giuseppe Ottaviani Remix)","Armada","May 14, 2020",964
10,"ReOrder","6PM","Who's Afraid Of 138","May 14, 2020",964
11,"Future Favorite: Alexander Spark & Photographer","Spectrum","Interplay","May 14, 2020",964
12,"Soul Lifters & Kiran M Sajeev","Pavitra","Ava White","May 14, 2020",964
13,"UCast","Glow","Skullduggery","May 14, 2020",964
14,"Militia","Let Me Go","ASOT","May 14, 2020",964
15,"Service For Dreamers: Andy Moor & Michele C","We Can Be Free (Evan Pearce Remix)","Ava White","May 14, 2020",964
16,"Jody Wisternoff & James Grant","Nightwhisper","Anjunadeep","May 14, 2020",964
17,"Anderson","Redwood","Fsoe Clandestine","May 14, 2020",964
18,"ANUQRAM","Monterrey","Statement!","May 14, 2020",964
19,"MR. CLN & DR. DRTY","Humanish","Statement!","May 14, 2020",964
20,"Markus Schulz & Jochen Miller","Rotunda (Dave Neven Remix)","Coldharbour","May 14, 2020",964
21,"Eugenio Tokarev","Battleground","Digital Society","May 14, 2020",964
22,"Ilan Bluestone ft. Giuseppe De Luca","I Believe","Anjunabeats","May 14, 2020",964
23,"Jardin","Need You","Go Music","May 14, 2020",964
24,"Sue McLaren & Suzanne Chesterton pres. Siskin","Connected","Pure Trance","May 14, 2020",964
25,"Christina Novelli","It'll End In Tears (Sean Tyas Remix)","Black Hole","May 14, 2020",964
26,"Omniks & NyTiGen ft. Natune","By Your Side","Trancemission","May 14, 2020",964
27,"James Dymond ft. Linney","What Have I Got To Lose","FSOE","May 14, 2020",964
28,"Dan Stone","Placebo","FSOE","May 14, 2020",964
29,"Joint Operations Centre","Mom I Don't Feel Well","Subculture","May 14, 2020",964
1,"i_o & Lights","Drift Away","Mau5trap","May 21, 2020",965
2,"Sheridan Grout & Mark Bester ft. Julia Ross","Under Water","Armada Captivating","May 21, 2020",965
3,"Tune Of The Week: Armin van Buuren","Blue Fear (Eelke Kleijn Night Mix)","Cyber","May 21, 2020",965
4,"Three Drives","Greece 2000 (Thick As Thieves Remix)","Armada","May 21, 2020",965
5,"Jones & Stephenson","The First Rebirth (UMEK Bootleg)","n/a","May 21, 2020",965
6,"Protoculture","Inu","Armada","May 21, 2020",965
7,"Avao & Linney","Feel It Again","Reaching Altitude","May 21, 2020",965
8,"Claus Backslash","Euphoric Mood","Coldharbour","May 21, 2020",965
9,"Trending Track: NWYR","Heart Eyes","Nwyr","May 21, 2020",965
10,"Mhammed El Alami","BLVE","Fsoe Fables","May 21, 2020",965
11,"Patrik Humann & Daniel Kandi","Hereafter (Ahmed Helmy Remix)","Always Alive","May 21, 2020",965
12,"Alexander Popov & Natalie Gioia & Attila Syah","Nothing Is Over (Roman Messer Remix)","Interplay","May 21, 2020",965
13,"Steve Dekay & Emanuele Congeddu","Origami","Regenerate","May 21, 2020",965
14,"Andrew Manning","Infinity","We Are Trance","May 21, 2020",965
15,"Simon Patterson & Sam Jones","Wipeout","Vii","May 21, 2020",965
16,"Service For Dreamers: Estiva ft. Josie","Better Days","Enhanced","May 21, 2020",965
17,"PRAANA & Ram Dass","Still Small Voice","Colorize","May 21, 2020",965
18,"Francesco Sambero","Ghosts","Scorchin'","May 21, 2020",965
19,"DIM3NSION & DJ Nano","Feel The Waves","Flashover Trance","May 21, 2020",965
20,"Allen Belg","First Dream","Always Alive","May 21, 2020",965
21,"Sector7","Cherry Blossom","Pure Trance Neon","May 21, 2020",965
22,"Somna & Emoiryah","Rebels","AVA","May 21, 2020",965
23,"XiJaro & Pitch","Head Over Heels","Regenerate","May 21, 2020",965
24,"Mart Sine & Natalie Gioia","Fly Away","Suanda Voice","May 21, 2020",965
25,"Metta & Glyde","The Distance Between","Regenerate","May 21, 2020",965
26,"Last Soldier & Sundancer","Poseidon","Digital Society","May 21, 2020",965
27,"Aimoon","Milky Way","Ava White","May 21, 2020",965
28,"XiJaro & Pitch & Matt Bukovski","CD","Alter Ego","May 21, 2020",965
29,"Darren Porter","Recall","Monster Force","May 21, 2020",965
1,"Rodg","Want Love","STATEMENT!","May 28, 2020",966
2,"Elysian","Beyond The Comfort Zone","ANJUNABEATS","May 28, 2020",966
3,"Zack Evans","30 Nights","SCORCHIN'","May 28, 2020",966
4,"Bryn Liedl","Rites","EUPHONIC","May 28, 2020",966
5,"Progressive Pick: Romina & Franck Dona","No Education (Jerome Isma","n/a","May 28, 2020",966
6,"Trending Track: Armin van Buuren","Blue Fear (Eelke Kleijn Night Mix)","ARMIND","May 28, 2020",966
7,"Tune Of The Week: Tempo Giusto","The Fall","ARMADA","May 28, 2020",966
8,"Alexander Popov & Enzo","Stranger Inside","ARMADA","May 28, 2020",966
9,"Lauren Daigle","You Say (Ciaran McAuley Rework)","n/a","May 28, 2020",966
10,"Sean Mathews","Starting A Fire","FSOE","May 28, 2020",966
11,"Armin van Buuren & Brennan Heart ft. Andreas Moe","All On Me (RAM Remix)","ARMIND","May 28, 2020",966
12,"Future Favorite: Mhammed El Alami","BLVE","FSOE FABLES","May 28, 2020",966
13,"Terra V.","Natural Indecision","BEYOND THE STARS","May 28, 2020",966
14,"Service For Dreamers: John O'Callaghan ft. Audrey Gallagher","Big Sky (Agnelli & Nelson Remix)","ARMIND","May 28, 2020",966
15,"Armin van Buuren ft. Susana","Shivers (Marsh Remix)","ARMIND","May 28, 2020",966
16,"ANUQRAM","Sirocco","STATEMENT!","May 28, 2020",966
17,"Ferry Corsten","Tomorrow","FLASHOVER","May 28, 2020",966
18,"Bryn Liedl","Avalon","EUPHONIC","May 28, 2020",966
19,"Ferry Corsten","Punk (Tom Staar Remix)","FLASHOVER","May 28, 2020",966
20,"Daniel Ortgiess & Yan Weinstock","Maasai","FLASHOVER","May 28, 2020",966
21,"Aimoon & Magesky","The Mountains","ALTER EGO","May 28, 2020",966
22,"Allure ft. Julie Thompson","Somewhere Inside (Bogdan Vix & Claudiu Adam Remix)","MAGIK MUZIK","May 28, 2020",966
23,"Talla 2XLC","All The Dreams We Shared","THAT'S TRANCE","May 28, 2020",966
24,"Philippe El Sisi & Omar Sherif","Demolition","SUBCULTURE","May 28, 2020",966
25,"Last Soldier & Black Swan","Feel The Flight","AVA WHITE","May 28, 2020",966
26,"Craig Connelly ft. Sue McLaren & Suzanne Chesterton pres. Siskin","All For Love","BLACK HOLE","May 28, 2020",966
27,"Shinovi","Synthetica","WHO'S AFRAID OF 138","May 28, 2020",966
1,"ARTY x NK","Who Am I","n/a","June 04, 2020",967
2,"Trending Track: Ferry Corsten","Punk (Tom Staar Remix)","n/a","June 04, 2020",967
3,"Progressive Pick: Armin van Buuren & Brennan Heart feat. Andreas Moe","All On Me (Dezza Remix)","n/a","June 04, 2020",967
4,"Steve Brian & Patrik Humann","Jupiter Boulevard (Taylor Torrence Remix)","n/a","June 04, 2020",967
5,"Space Corps","Falling Out Of The Sky","n/a","June 04, 2020",967
6,"The Ascent","Grum","n/a","June 04, 2020",967
7,"Elysian","Beyond The Comfort Zone","n/a","June 04, 2020",967
8,"Lifelike & Kris Menace","Discopolis 2.0 (MEDUZA Remix)","n/a","June 04, 2020",967
9,"Tune Of The Week: Luke Bond feat. Sarah de Warren","Walk Away","n/a","June 04, 2020",967
10,"Leykenda","Heartbeat","n/a","June 04, 2020",967
11,"Andrew Rayel","550 Senta (Eximinds Bootleg)","n/a","June 04, 2020",967
12,"Chris Schweizer","Don't Be Scared","n/a","June 04, 2020",967
13,"LTN & Eric Lumiere","Shining (Sam Laxton Remix)","n/a","June 04, 2020",967
14,"Lucas Deyong","Forza","n/a","June 04, 2020",967
15,"Service For Dreamers: Armin van Buuren & Garibay feat. Olaf Blackwood","I Need You (Club Mix)","n/a","June 04, 2020",967
16,"Phaxe & Querox","Bloom","n/a","June 04, 2020",967
17,"Sector7","Cherry Blossom","n/a","June 04, 2020",967
18,"Alan Morris","No Limits","n/a","June 04, 2020",967
19,"Dan Stone & Victoriya","I Can't Tell (Ferry Tayle Remix)","n/a","June 04, 2020",967
20,"Andrea Ribeca","Orange Light","n/a","June 04, 2020",967
21,"Woody van Eyden, DJ T.H. & Cari","Drowning","n/a","June 04, 2020",967
22,"Last Soldier & Sundancer","Poseidon","n/a","June 04, 2020",967
23,"Fisical Project & Frank Dueffel","On The Rocks","n/a","June 04, 2020",967
24,"Jordan Suckley & onTune","Tranformers 2020","n/a","June 04, 2020",967
25,"Eximinds & Hit The Bass feat. Daphne Lawrence","Ruby","n/a","June 04, 2020",967
26,"Steve Dekay","Artbeat","n/a","June 04, 2020",967
27,"David Forbes & Lostly","In My Mind","n/a","June 04, 2020",967
28,"Will Atkinson","Beans","n/a","June 04, 2020",967
1,"ARTY & NK","Who Am I","ARMADA","June 11, 2020",968
2,"Trending Track: Ferry Corsten","Punk (Tom Staar  Remix)","FLASHOVER","June 11, 2020",968
3,"Progressive Pick: Armin van Buuren & Brennan Heart ft. Andreas Moe","All On Me (Dezza  Remix)","ARMIND ARMADA)","June 11, 2020",968
4,"Steve Brian & Patrik Humann","Jupiter Boulevard (Taylor Torrence  Remix)","ENHANCED PROG","June 11, 2020",968
5,"Space Corps","Falling Out Of The Sky","INHARMONY (ARMADA)","June 11, 2020",968
6,"Grum","The Ascent","ANJUNABEATS","June 11, 2020",968
7,"Elysian","Beyond The Comfort Zone","ANJUNABEATS","June 11, 2020",968
8,"Lifelike & Kris Menace","Discopolis 2.0 (MEDUZA  Remix)","ARMADA","June 11, 2020",968
9,"Tune Of The Week: Luke Bond ft. Sarah De Warren","Walk Away","ARMIND (ARMADA)","June 11, 2020",968
10,"Leykenda","Heartbeat","SOSUMI (FREE)","June 11, 2020",968
11,"Andrew Rayel","550 Senta (Eximinds  Bootleg)","n/a","June 11, 2020",968
12,"Chris Schweizer","Don't Be Scared","WHO'S AFRAID OF 138 (ARMADA)","June 11, 2020",968
13,"LTN ft. Eric Lumiere","Shining (Sam Laxton  Remix)","AVA WHITE","June 11, 2020",968
14,"Lucas Deyong","Forza","INFRARED","June 11, 2020",968
15,"Service For Dreamers: Armin van Buuren & Garibay ft. Olaf Blackwood","I Need You (Club Mix)","ARMIND ARMADA)","June 11, 2020",968
16,"Querox & Phaxe","Bloom","SPINTWIST","June 11, 2020",968
17,"Sector7","Cherry Blossom","PURE TRANCE NEON","June 11, 2020",968
18,"Alan Morris","No Limits","TRANSISTIC","June 11, 2020",968
19,"Dan Stone & Victoriya","I Can't Tell (Ferry Tayle  Remix)","FSOE FABLES","June 11, 2020",968
20,"Andrea Ribeca","Orange Light","FSOE","June 11, 2020",968
21,"Woody van Eyden & DJ T.H. & Cari","Drowning","ASOT (ARMADA)","June 11, 2020",968
22,"Last Soldier & Sundancer","Poseidon","DIGITAL SOCIETY (ENHANCED)","June 11, 2020",968
23,"Fisical Project & Frank Dueffel","On The Rocks","ALWAYS ALIVE (ENHANCED)","June 11, 2020",968
24,"Jordan Suckley & OnTune","Tranceformations Anthem 2020","DAMAGED (BLACK HOLE)","June 11, 2020",968
25,"Eximinds & Hit The Bass ft. Daphne Lawrence","Ruby","EXIMINDS AIRLINES","June 11, 2020",968
26,"Steve Dekay","Artbeat","VANDIT","June 11, 2020",968
27,"David Forbes & Lostly","In My Mind","FILTH ON ACID","June 11, 2020",968
28,"Will Atkinson","Beans","VICTIMS HELPLINE","June 11, 2020",968
1,"ARTY x NK","Prayer","n/a","June 18, 2020",969
2,"Taylor Torrence feat. Natalie Major","If We Say Goodbye (Rodg Remix)","n/a","June 18, 2020",969
3,"Mark Sixma presents M6","Never Forgotten","n/a","June 18, 2020",969
4,"Armin van Buuren & Jamis","Boom Boom","n/a","June 18, 2020",969
5,"Purple Haze","Rosy","n/a","June 18, 2020",969
6,"Jaytech","Protomolecule","n/a","June 18, 2020",969
7,"Super8 & Tab vs Fatum","Open My Eyes","n/a","June 18, 2020",969
8,"Kyau & Albert vs Steve Brian","Candy","n/a","June 18, 2020",969
9,"Trending Track: ID","ID","n/a","June 18, 2020",969
10,"Lange","Doublethink","n/a","June 18, 2020",969
11,"Ben Gold","Starstruck","n/a","June 18, 2020",969
12,"Tune of the Week: Maarten de Jong vs Corti Organ","Flash","n/a","June 18, 2020",969
13,"Future Favorite: Robbie Seed & That Girl","My Remedy","n/a","June 18, 2020",969
14,"LR Uplift","Anya","n/a","June 18, 2020",969
15,"Vadim Bonkrashkov & Natune","Life Breath (Sergey Salekhov Dub)","n/a","June 18, 2020",969
16,"Service for Dreamers: Ferry Corsten","Beautiful","n/a","June 18, 2020",969
17,"Arkham Knights","Closing In","n/a","June 18, 2020",969
18,"Tensteps & Lucas Prata","And She Said","n/a","June 18, 2020",969
19,"Parnassvs","Leviathan","n/a","June 18, 2020",969
20,"Ferry Corsten & Ciaran McAuley","Mo Chara","n/a","June 18, 2020",969
21,"Miroslav Vrlik","Hyperfocus","n/a","June 18, 2020",969
22,"Daniel Skyver","Down To Earth","n/a","June 18, 2020",969
23,"Beat & Voice feat. Michele C","Saving Grace","n/a","June 18, 2020",969
24,"Tom Exo","Nightshades","n/a","June 18, 2020",969
25,"Craig Connelly","Sonic Grey","n/a","June 18, 2020",969
26,"Cold Blue","Luminous","n/a","June 18, 2020",969
27,"Talla2XLC & Para X feat. Mario Lopez","The Sound of Nature 2020","n/a","June 18, 2020",969
28,"Last Soldier & Black Swan","Feel The Light","n/a","June 18, 2020",969
29,"Vinny DeGeorge","Seascape","n/a","June 18, 2020",969
1,"ARTY","Horyzon","Armada","June 25, 2020",970
2,"Rub!k","Drifting Sands","ASOT","June 25, 2020",970
3,"Tune Of The Week: Armin van Buuren & AVIRA ft. Be No Rain","Hollow","Armind","June 25, 2020",970
4,"Above & Beyond ft. Zoë Johnston","Reverie (Above & Beyond Club Mix)","Anjunabeats","June 25, 2020",970
5,"Progressive Pick: Matt Fax","Could This be","Colorize","June 25, 2020",970
6,"Neal Scarborough","Madagascar (Tom Staar Remix)","Armada","June 25, 2020",970
7,"Alexander Popov & Kitone","Elements","Armada","June 25, 2020",970
8,"Ørjan Nilsen","Instinct","Armind","June 25, 2020",970
9,"Will Sparks","Exciting New Sound","Armada","June 25, 2020",970
10,"Trending Track: Armin van Buuren & Jamis","Boom Boom","Armind","June 25, 2020",970
11,"Tinlicker","Sleepwalker","Anjunadeep","June 25, 2020",970
12,"Andrew Rayel","Dark Warrior (Chris Schweizer Remix)","Inharmony","June 25, 2020",970
13,"Jameson Tullar & Leanne Mccauley","Echo In The Dark (Tycoos Remix)","Yeiskomp","June 25, 2020",970
14,"Alex M.O.R.P.H. & Cheryl Barnes","Against The Wind","Vandit","June 25, 2020",970
15,"Richard Durand","Perseverance","Outburst","June 25, 2020",970
16,"Eximinds & Eldream & Mark Wild","Sarabande","n/a","June 25, 2020",970
17,"Service For Dreamers: MaRLo & Feenixpawl ft. Kamilla Bayrak","Lighter Than Air","Armind","June 25, 2020",970
18,"Solarstone","Sky (Lostly Remix)","Black Hole","June 25, 2020",970
19,"Roger Shah pres. Symphony In Deep Minor","Snowflakes On A New Year's Day","Magic Island","June 25, 2020",970
20,"Ahmed Helmy","The Unchained","Suanda","June 25, 2020",970
21,"Daxson & Dan Thompson","Echoes In Eternity","Coldharbour","June 25, 2020",970
22,"Future Favorite: Ferry Corsten & Ciaran McAuley","Mo Chara","Flashover","June 25, 2020",970
23,"Tempo Giusto","Choose Your Fate","Who's Afraid Of 138","June 25, 2020",970
24,"Flynn & Denton ft. Audrey Gallagher","Say My Name (Paul Denton Remix)","Subculture","June 25, 2020",970
25,"Claus Backslash","Absolute Delusion","Flashover Trance","June 25, 2020",970
26,"Vinny DeGeorge","Seascape","Alter Ego","June 25, 2020",970
27,"Tycoos & Denis Sender","Collabro (Aimoon Remix)","Entrancing","June 25, 2020",970
28,"Matthias Bishop","City Of Angels (Mhammed El Alami Remix)","Aural Sonic","June 25, 2020",970
29,"Factor B","Bravo","Subculture","June 25, 2020",970
30,"Rated R","Gazump","Victims Helpline","June 25, 2020",970
1,"Future Favorite: Armin van Buuren & AVIRA ft. Be No Rain","Hollow","Armind","July 02, 2020",971
2,"Above & Beyond ft. Zoë Johnston","Reverie (Above & Beyond Club Mix)","Anjunabeats","July 02, 2020",971
